identifier.ppn	type	date.issued	title	part	title.alternative	identifier.isbn	relation.issn	relation.journalzdbid	relation.serieszdbid	contributor.author	contributor.editor	contributor.other	identifier	identifier.pi	rights.license	publisher	language.iso	subject.jel	description.version	relation.ispartofseries	relation.seriesppn	relation.ispartofjournal	relation.journalppn	relation.ispartofbook	relation.bookppn	econstor.citation.volume	econstor.citation.issue	econstor.citation.articlenumber	econstor.citation.startpage	econstor.citation.endpage	url	collection_handle	identifier.packageid	filepath	description.abstract	subject.ddc	subject.keyword
1778473334	m	2020	"Migration and social protection in Europe and beyond (volume 2) : comparing consular services and diaspora policies"			9783030512453					"Lafleur, Jean-Michel|Vintila, Daniela"			20.500.12854/26623	https://creativecommons.org/licenses/by/4.0/	"Cham, Switzerland : Springer Nature"	eng			"IMISCOE research series"											https://directory.doabooks.org/handle/20.500.12854/26623|https://library.oapen.org/bitstream/handle/20.500.12657/42915/2020_Book_MigrationAndSocialProtectionIn.pdf;jsessionid=F0C67CB9750AE1DA1A1D8E8328D816C2?sequence=1	11159/17			"This second open access book in a series of three volumes examines the repertoire of policies and programmes led by EU Member States to engage with their nationals residing abroad. Focusing on sending states’ engagement in the area of social protection, this book shows how a series of emigration-related policies that go beyond the realm of social security address the needs of nationals abroad in the area of health care, unemployment, family benefits, pensions and economic hardship. In addition, this volume highlights the variety of sending states’ institutions that are involved in these policies (consulates, diaspora institutions, ministries, agencies…) and their engagement with citizens abroad in other policy areas such as electoral rights, citizenship, language, culture, education, business or religion. As such this book is a valuable read to researchers, policy makers, government employees and NGO’s."		
1778473253	m	2020	"Subjective lives and economic transformations in Mongolia : life in the gap"			9781787351462|9781787351493|9781787351509				"Empson, Rebecca M."				20.500.12854/27075	https://creativecommons.org/licenses/by/4.0/	"London : UCL Press"	eng			"Economic exposures in Asia"											https://directory.doabooks.org/handle/20.500.12854/27075|https://library.oapen.org/bitstream/20.500.12657/39434/1/9781787351462.pdf	11159/17			"Almost 10 years ago the mineral-rich country of Mongolia experienced very rapid economic growth, fuelled by China’s need for coal and copper. New subjects, buildings, and businesses flourished, and future dreams were imagined and hoped for. This period of growth is, however, now over. Mongolia is instead facing high levels of public and private debt, conflicts over land and sovereignty, and a changed political climate that threatens its fragile democratic institutions. Subjective Lives and Economic Transformations in Mongolia details this complex story through the intimate lives of five women. Building on long-term friendships, which span over 20 years, Rebecca documents their personal journeys in an ever-shifting landscape. She reveals how these women use experiences of living a ‘life in the gap’ to survive the hard reality between desired outcomes and their actual daily lives. In doing so, she offers a completely different picture from that presented by economists and statisticians of what it is like to live in this fluctuating extractive economy."		
1778472362	m	2020	"The coupling of safety and security : exploring interrelations in theory and practice"			9783030472290					"Bieder, Corinne|Pettersen Gould, Kenneth"			20.500.12854/33075	https://creativecommons.org/licenses/by/4.0/	"Cham, Switzerland : Springer Nature"	eng			"SpringerBriefs in applied sciences and technologySafety management"											https://directory.doabooks.org/handle/20.500.12854/33075|https://library.oapen.org/bitstream/handle/20.500.12657/41716/978-3-030-47229-0.pdf;jsessionid=48A571115511248F2ADC162F0E5F3E8B	11159/17			"This open access book explores the synergies and tensions between safety and security management from a variety of perspectives and by combining input from numerous disciplines. It defines the concepts of safety and security, and discusses the methodological, organizational and institutional implications that accompany approaching them as separate entities and combining them, respectively. The book explores the coupling of safety and security from different perspectives, especially: the concepts and methods of risk, safety and security; the managerial aspects; user experiences in connection with safety and security. Given its scope, the book will be of interest to researchers and practitioners in the fields of safety and security, and to anyone working at a business or in an industry concerned with how safety and security should be managed."		
1778471838	m	2020	"Sustainability standards and global governance : experiences of emerging economies"			9789811534737					"Negi, Archna|Pérez Pineda, Jorge Antonio|Blankenbach, Johannes"			20.500.12854/34482	https://creativecommons.org/licenses/by/4.0/	"Singapore : Springer Nature"	eng														https://directory.doabooks.org/handle/20.500.12854/34482|https://library.oapen.org/bitstream/handle/20.500.12657/39972/2020_Book_SustainabilityStandardsAndGlob.pdf	11159/17			"This open access book focuses on the issue of sustainability standards from the perspective of both global governance frameworks and emerging economies. It stems from the recognition that the accelerated pace of economic globalization has generated production and consumption patterns that are generating sustainability concerns. Sustainability standards (and regulations) are increasingly being used in a bid to make global consumption and production more sustainable. Given the dense inter-connectedness of economic affairs globally, the use of sustainability standards has become a concern of global governance, who face the challenge of achieving a balance between the use of standards for genuine sustainability objectives, and not allowing them to turn into instruments of protectionism or coercion. The emerging economies, given their increasing engagement with the global economy, are most impacted by the use of sustainability standards. The emphasis of ‘emerging economies’ in this book is retained both by using case studies from these economies and by collating perceptions and assessments of those located in these economies. The case studies included span sectors such as palm oil, forestry, food quality, vehicular emissions and water standards, and address the problems unique to the emerging economies, including capacity building for compliance with standards, adapting international standards in domestic contexts and addressing the exclusion of small and medium enterprises etc. Complex interfaces and dynamics of a global nature are not limited to the thematic of this book but also extend to the process through which it was written. This book brings together insights from developed as well as emerging economies (Germany, India, Mexico, Brazil, Indonesia, Pakistan, Mexico and China). It also brings together scholars and practitioners to jointly ponder upon the conceptual aspects of the global frameworks for sustainability standards. This book is a very useful resource for researchers and practitioners alike, and provides valuable insights for policy makers as well."		
1778471617	m	2020	"The geopolitics of the global energy transition"			9783030390662					"Hafner, Manfred|Tagliapietra, Simone"			20.500.12854/34308	https://creativecommons.org/licenses/by/4.0/	"Cham, Switzerland : Springer Nature"	eng			"Lecture notes in energy"											https://directory.doabooks.org/handle/20.500.12854/34308|https://library.oapen.org/bitstream/handle/20.500.12657/39553/2020_Book_TheGeopoliticsOfTheGlobalEnerg.pdf	11159/17			"The world is currently undergoing an historic energy transition, driven by increasingly stringent decarbonisation policies and rapid advances in low-carbon technologies. The large-scale shift to low-carbon energy is disrupting the global energy system, impacting whole economies, and changing the political dynamics within and between countries. This open access book, written by leading energy scholars, examines the economic and geopolitical implications of the global energy transition, from both regional and thematic perspectives. The first part of the book addresses the geopolitical implications in the world’s main energy-producing and energy-consuming regions, while the second presents in-depth case studies on selected issues, ranging from the geopolitics of renewable energy, to the mineral foundations of the global energy transformation, to governance issues in connection with the changing global energy order. Given its scope, the book will appeal to researchers in energy, climate change and international relations, as well as to professionals working in the energy industry."		
1778471536	m	2020	"Migration and social protection in Europe and beyond (volume 1) : comparing access to welfare entitlements"			9783030512415					"Lafleur, Jean-Michel|Vintila, Daniela"			20.500.12854/34568	https://creativecommons.org/licenses/by/4.0/	"Cham, Switzerland : Springer Nature"	eng			"IMISCOE research series"											https://directory.doabooks.org/handle/20.500.12854/34568|https://library.oapen.org/bitstream/handle/20.500.12657/42914/2020_Book_MigrationAndSocialProtectionIn.pdf?sequence=1	11159/17			"This first open access book in a series of three volumes provides an in-depth analysis of social protection policies that EU Member States make accessible to resident nationals, non-resident nationals and non-national residents. In doing so, it discusses different scenarios in which the interplay between nationality and residence could lead to inequalities of access to welfare. Each chapter maps the eligibility conditions for accessing social benefits, by paying particular attention to the social entitlements that migrants can claim in host countries and/or export from home countries. The book also identifies and compares recent trends of access to welfare entitlements across five policy areas: health care, unemployment, family benefits, pensions, and guaranteed minimum resources. As such this book is a valuable read to researchers, policy makers, government employees and NGO’s."		
1778471129	m	2020	"Improving health care in low- and middle-income countries : a case book"			9783030431129					"Marquez, Lani Rice"			20.500.12854/34093	https://creativecommons.org/licenses/by/4.0/	"Cham, Switzerland : Springer Nature"	eng														https://directory.doabooks.org/handle/20.500.12854/34093|https://library.oapen.org/bitstream/handle/20.500.12657/39566/2020_Book_ImprovingHealthCareInLow-AndMi.pdf	11159/17			"This open access book is a collection of 12 case studies capturing decades of experience improving health care and outcomes in low- and middle-income countries. Each case study is written by healthcare managers and providers who have implemented health improvement projects using quality improvement methodology, with analysis from global health experts on the practical application of improvement methods. The book shows how frontline providers in health and social services can identify gaps in care, propose changes to address those gaps, and test the effectiveness of their changes in order to improve health processes and outcomes. The chapters feature cases that provide real-life examples of the challenges, solutions, and benefits of improving healthcare quality and clearly demonstrate for readers what quality improvement looks like in practice."		
1778470319	m	2020	"Energiewende und Megatrends : Wechselwirkungen von globaler Gesellschaftsentwicklung und Nachhaltigkeit"			9783839450710|9783732850716					"Engler, Steven|Janik, Julia|Wolf, Matthias"			20.500.12854/35034	https://creativecommons.org/licenses/by/4.0/	"Bielefeld : transcript Verlag"	ger			"Edition Politik"											https://directory.doabooks.org/handle/20.500.12854/35034|https://library.oapen.org/bitstream/handle/20.500.12657/43796/external_content.pdf;jsessionid=C0B591CE5BFB01C33C2A6471711E56FE	11159/17			"Die Energiewende findet gesellschaftlich nicht im ""luftleeren Raum"" statt: Sie kann sich nur im Kontext anderer tiefgreifender Prozesse sozialen Wandels vollziehen. Digitalisierung, Mobilität, Urbanisierung - diese und andere gesellschaftliche Großentwicklungen werden als ""Megatrends"" bezeichnet. Sie gelten als Wegweiser und gesellschaftliche Dimensionen, die berücksichtigt werden müssen, wenn es um die Gestaltung der Zukunft geht. Doch was macht eine Entwicklung eigentlich zu einem solchen Megatrend? Und welchen Einfluss haben diese Megatrends auf die Energiewende? Die Beiträger*innen des Bandes diskutieren die Bedingungen von Megatrends sowie die Herausforderungen und Möglichkeiten, die sich angesichts dieser Großentwicklungen für die Energiewende stellen."		
1778469892	m	2020	"Regeneration of the built environment from a circular economy perspective"			9783030332563					"Della Torre, Stefano|Cattaneo, Sara|Lenzi, Camilla|Zanelli, Alessandra"			20.500.12854/35745	https://creativecommons.org/licenses/by/4.0/	"Cham, Switzerland : Springer Nature"	eng			"Research for development"											https://directory.doabooks.org/handle/20.500.12854/35745|https://library.oapen.org/bitstream/handle/20.500.12657/23059/1007099.pdf;jsessionid=A77123E1A943C553A29EAA8033B27E64	11159/17			"This open access book explores the strategic importance and advantages of adopting multidisciplinary and multiscalar approaches of inquiry and intervention with respect to the built environment, based on principles of sustainability and circular economy strategies. A series of key challenges are considered in depth from a multidisciplinary perspective, spanning engineering, architecture, and regional and urban economics. These challenges include strategies to relaunch socioeconomic development through regenerative processes, the regeneration of urban spaces from the perspective of resilience, the development and deployment of innovative products and processes in the construction sector in order to comply more fully with the principles of sustainability and circularity, and the development of multiscale approaches to enhance the performance of both the existing building stock and new buildings. The book offers a rich selection of conceptual, empirical, methodological, technical, and case study/project-based research. It will be of value for all who have an interest in regeneration of the built environment from a circular economy perspective"		
1778469418	m	2020	"Value and the humanities : the neoliberal university and our Victorian inheritance"			9783030378929				"Bulaitis, Zoe Hope"				20.500.12854/35981	https://creativecommons.org/licenses/by/4.0/	"Cham, Switzerland : Palgrave Macmillan"	eng			"Palgrave studies in literature, culture and economics"											https://directory.doabooks.org/handle/20.500.12854/35981|https://library.oapen.org/bitstream/handle/20.500.12657/39981/2020_Book_ValueAndTheHumanities.pdf	11159/17			"Tracing the shift from liberal to neoliberal education from the nineteenth century to the present day, this open access book provides a rich and previously underdeveloped narrative of value in higher education in England. Value and the Humanities draws upon historical, financial, and critical debates concerning educational and cultural policy. Rather than writing a singular defence of the humanities against economic rationalism, Zoe Hope Bulaitis constructs a nuanced map of the intersections of value in the humanities, encompassing an exploration of policy engagement, scientific discourses, fictional representation, and the humanities in public life. The book articulates a kaleidoscopic range of humanities practices which demonstrate that although recent policy encourages higher education to be entirely motivated by outcomes, fiscal targets, and the acquisition of employability skills, the humanities continue to inspire and aspire beyond these limits. This book is a historically-grounded and theoretically-informed analysis of the value of the humanities within the context of the market"		
1778468888	m	2020	"Circular migration and the rights of migrant workers in Central and Eastern Europe : the EU promise of a triple win solution"			9783030526894				"Vankova, Zvezda Dimitrova"				20.500.12854/28102	https://creativecommons.org/licenses/by/4.0/	"Cham, Switzerland : Springer Nature"	eng			"IMISCOE research series"											https://directory.doabooks.org/handle/20.500.12854/28102|https://library.oapen.org/bitstream/handle/20.500.12657/43269/2020_Book_CircularMigrationAndTheRightsO.pdf	11159/17			"By adopting a rights-based approach, this open access book sheds light on the different legal and policy instruments that have been adopted to implement circular migration policies in the EU and their consequences for the rights of migrant workers. It contributes to the understanding of the meaning of this concept in general, in the EU, as well as more specifically with regard to its Eastern neighbourhood. The book provides a comprehensive overview of the formation and implementation of the EU’s circular migration approach that has developed through both EU and national instruments on the basis of comparative case study analysis of Bulgaria and Poland’s migration law and policy. Furthermore, by applying legal empirical research methods, it draws conclusions about the policy outcomes from the implementation of the various migration instruments falling under the circular migration umbrella and shows the consequences for the rights of migrant workers as a result of the application of different policy options. Along with its value to an academic audience, the book can be used by policy makers at the EU, international and national level as well as international organisations and NGOs working in the field of migration law and policy."		
1778468551	m	2020	"Gestaltung vernetzt-flexibler Arbeit : Beiträge aus Theorie und Praxis für die digitale Arbeitswelt"			9783662615607					"Daum, Mario|Wedel, Marco|Zinke-Wehlmann, Christian|Ulbrich, Hannah"			20.500.12854/28195	http://creativecommons.org/licenses/by/4.0/deed.de	"Berlin, Germany : Springer Vieweg"	ger														https://directory.doabooks.org/handle/20.500.12854/28195|https://library.oapen.org/bitstream/handle/20.500.12657/41297/2020_Book_GestaltungVernetzt-flexiblerAr.pdf	11159/17			"Dieses Open-Access-Buch umfasst fünfzehn Beiträge aus sechs Verbundvorhaben, die im Rahmen des Förderschwerpunkts „Arbeit in der digitalisierten Welt“ des Bundesministeriums für Bildung und Forschung unterschiedliche Entwicklungen im Transformationsprozess der Arbeitswelt analysieren, konkrete Lösungsansätze entwickeln und wissenschaftlich begleiten und evaluieren. Die Autoren der Beiträge geben Einblicke in ihre Erkenntnisse und die entwickelten Konzepte. Daraus lassen sich für Akteure aus Politik und Wirtschaft entsprechende Handlungsempfehlungen ableiten und es ergeben sich neue Forschungsimpulse für Akteure aus der Wissenschaft."		
177846761X	m	2020	"Innovative models for sustainable development in emerging countries"			9783030333232					"Aste, Niccolò|Della Torre, Stefano|Talamo, Cinzia|Singh Adhikari, Rajendra|Rossi, Corinna"			20.500.12854/29171	https://creativecommons.org/licenses/by/4.0/	"Cham, Switzerland : Springer Nature"	eng			"Research for development"											https://directory.doabooks.org/handle/20.500.12854/29171|https://library.oapen.org/bitstream/handle/20.500.12657/23058/1007100.pdf	11159/17			"This open access book explores key issues and presents recent case studies in areas of importance for the transition to a circular model of development in emerging African countries that will minimize resource consumption and waste production. The topics covered include the development of sustainable housing models, energy and environmental issues in building design and technical systems, recycling for a sustainable future, models for humanitarian emergencies, and low-cost and web-based digital tools with applications in architecture and archaeology. The aim is to contribute to a necessary paradigm shift with respect to urban planning and usage of territories, moving from a linear urban metabolism based on the “take, make, dispose” approach to a circular metabolism. Such a change requires a focus on the relationship between the architectural, urban, and physical aspects of new developments, climate, and energy demand, as well as the identification and integration of strategies and infrastructures to achieve a high level of efficiency and self-sufficiency. The book will appeal to all with an interest in sustainable development in the African context."		
1778467407	m	2020	"Postwachstumsgeographien : Raumbezüge diverser und alternativer Ökonomien"			9783839451809					"Lange, Bastian|Hülz, Martina|Schmid, Benedikt|Schulz, Christian"			20.500.12854/28898	https://creativecommons.org/licenses/by/4.0/	"Bielefeld : transcript Verlag"	ger			"Sozial- und Kulturgeographie"											https://directory.doabooks.org/handle/20.500.12854/28898|https://library.oapen.org/bitstream/handle/20.500.12657/41193/9783839451809.pdf	11159/17			"Der Band ""Postwachstumsgeographien"" untersucht die Raumbezüge diverser und alternativer Ökonomien im Spannungsfeld von wachstumsorientierten Institutionen und multiplen sozialökologischen Krisen. Die Beiträge greifen diesen Ansatz erstmals umfassend auf und eröffnen mit konzeptionellen und empirischen Fachbeiträgen aus der Geographie und deren Nachbardisziplinen verschiedene Perspektiven auf die Möglichkeiten, Forderungen und Kritiken einer sozialökologischen Transformation. Aktuelle Diskussionen zu Postwachstumsökonomien werden aus geographischer Sicht präzisiert und mit Fallstudien und Interviews aus Zivilgesellschaft, Planung und Politik ergänzt."		
1778467237	cp	2020	"Agency and causal explanation in economics"			9783030261146					"Rona, Peter|Zsolnai, László"			20.500.12854/28607	https://creativecommons.org/licenses/by/4.0/	"Cham, Switzerland : Springer Nature"	eng			"Virtues and economics"											https://directory.doabooks.org/handle/20.500.12854/28607|https://library.oapen.org/bitstream/handle/20.500.12657/23006/1007155.pdf	11159/17			"This open access book provides an exploration of the consequences of the ontological differences between natural and social objects (sometimes described as objects of nature and objects of thought) in the workings of causal and agency relationships. One of its important and possibly original conclusions is that causal and agency relationships do not encompass all of the dependent relationships encountered in social life. The idea that social reality is contingent has been known (and largely undisputed) at least since Wittgenstein’s “On Certainty”, but social science, and most notably economics has continued to operate on the basis of causal and agency theories borrowed or adapted from the natural sciences. This volume contains essays that retain and justify the partial or qualified use of this approach and essays that totally reject any use of causal and agency theory built on determined facts (closed systems).The rejection is based on the possibly original claim that, whereas causation in the objects of the natural sciences reside in their properties, human action is a matter of intentionality. It engages with critical realist theory and re-examines the role of free will in theories of human action in general and economic theory in particular."		
1778466281	m	2020	"Investor-state dispute settlement and national courts : current framework and reform options"			9783030441647				"Kaufmann-Kohler, Gabrielle|Potestà, Michele"				20.500.12854/29390	https://creativecommons.org/licenses/by/4.0/	"Cham, Switzerland : Springer Nature"	eng			"European yearbook of international economic lawSpecial issue"											https://directory.doabooks.org/handle/20.500.12854/29390|https://library.oapen.org/bitstream/handle/20.500.12657/39971/2020_Book_Investor-StateDisputeSettlemen.pdf	11159/17			"This open access book examines the multiple intersections between national and international courts in the field of investment protection, and suggests possible modes for regulating future jurisdictional interactions between domestic courts and international tribunals. The current system of foreign investment protection consists of more than 3,000 international investment agreements (IIAs), most of which provide for investment arbitration as the forum for the resolution of disputes between foreign investors and host States. However, national courts also have jurisdiction over certain matters involving cross-border investments. International investment tribunals and national courts thus interact in a number of ways, which range from harmonious co-existence to reinforcing complementation, reciprocal supervision and, occasionally, competition and discord. The book maps this complex relationship between dispute settlement bodies in the current investment treaty context and assesses the potential role of domestic courts in future treaty frameworks that could emerge from the States’ current efforts to reform the system. The book concludes that, in certain areas of interaction between domestic courts and international investment tribunals, the “division of labor” between the two bodies is not always optimal, producing inefficiencies that burden the system as a whole. In these areas, there is a need for improvement by introducing a more fruitful allocation of tasks between domestic and international courts and tribunals – whatever form(s) the international mechanism for the settlement of investment disputes may take. Given its scope, the book contributes not only to legal analysis, but also to the policy reflections that are needed for ongoing efforts to reform investor-State dispute settlement."		
1778465897	m	2020	"Governing social protection in the long term : social policy and employment relations in Australia and New Zealand"			9783030420543				"Ramia, Gaby"				20.500.12854/30232	https://creativecommons.org/licenses/by/4.0/	"Cham, Switzerland : Palgrave Macmillan"	eng			"Global dynamics of social policy"											https://directory.doabooks.org/handle/20.500.12854/30232|https://library.oapen.org/bitstream/handle/20.500.12657/39984/2020_Book_GoverningSocialProtectionInThe.pdf	11159/17			"This open access book examines the comparative evolution of social protection in Australia and New Zealand from 1890 to the present day, focusing on the relationship between employment relations and social policy. Utilising longstanding and more recent developments in historical institutionalist methodology, Ramia investigates the relationship between these two policy domains in the context of social protection theory. He argues that treating employment relations as dynamic, and as inextricably intertwined with changes in the welfare state over time, allows for more accurate portrayal of similarity and difference in social protection. The book will be of most interest to researchers, advanced undergraduate and postgraduate students in social policy, employment relations, public policy, social and political history, and comparative politics."		
1778465196	m	2020	"Advances in pharma business management and research : volume 1"			9783030359188					"Schweizer, Lars|Dingermann, Theodor|Russe, Otto|Jansen, Christian"			20.500.12854/31058|11159/12882	https://creativecommons.org/licenses/by/4.0/	"Cham, Switzerland : Springer Nature"	eng														https://directory.doabooks.org/handle/20.500.12854/31058|https://library.oapen.org/bitstream/handle/20.500.12657/39579/2020_Book_AdvancesInPharmaBusinessManage.pdf|https://hdl.handle.net/11159/12882	11159/17			"This open access book presents a unique collection of practical examples from the field of pharma business management and research. It covers a wide range of topics such as: 'Brexit and its Impact on pharmaceutical Law - Implications for Global Pharma Companies', 'Implementation of Measures and Sustainable Actions to Improve Employee's Engagement', 'Global Medical Clinical and Regulatory Affairs (GMCRA)', and 'A Quality Management System for R&D Project and Portfolio Management in a Pharmaceutical Company'. The chapters are summaries of master’s theses by ""high potential"" Pharma MBA students from the Goethe Business School, Frankfurt/Main, Germany, with 8-10 years of work experience and are based on scientific know-how and real-world experience. The authors applied their interdisciplinary knowledge gained in 22 months of studies in the MBA program to selected practical themes drawn from their daily business."		
177846422X	m	2020	"Highly-skilled migration : between settlement and mobility : IMISCOE short reader"			9783030422042				"Weinar, Agnieszka|Klekowski von Koppenfels, Amanda"				20.500.12854/37636	https://creativecommons.org/licenses/by/4.0/	"Cham, Switzerland : Springer Nature"	eng			"IMISCOE research Series"											https://directory.doabooks.org/handle/20.500.12854/37636|https://library.oapen.org/bitstream/handle/20.500.12657/39534/2020_Book_Highly-SkilledMigrationBetween.pdf	11159/17			"This open access short reader discusses the emerging patterns of sedentary migration versus mobility of the highly-skilled thereby providing a comprehensive overview of the recent literature on highly-skilled migration. Highly-skilled migrations are arguably the only non-controversial migrant category in political and public discourse. The common perception is that highly-skilled migrants are high-earners with top educational skills and that they are easy to integrate. These perceptions make them a “wanted” migrant. There seems to be however a big divide between the popular perceptions of this migration and its realities uncovered in social research. This publication closes this divide by delving deeper in the variety of experiences, discourses and realities of highly skilled migrants, thereby uncovering the inherent divides between the highly skilled migrants from the North and the South. The reader shows that these divides are constructed realities, shaped by the state policies and underpinned by social imaginary. Written in an accessible language this reader is a perfect read for academics, students and policy makers and all those unfamiliar with the topic."		
1778464033	cp	2020	"New metropolitan perspectives"	"Volume 1 ; Knowledge dynamics, innovation-driven policies towards the territories’ attractiveness / Carmelina Bevilacqua, Francesco Calabrò, Lucia Della Spina, editors"		9783030528690					"Bevilacqua, Carmelina|Calabrò, Francesco|Della Spina, Lucia"			20.500.12854/37271	https://creativecommons.org/licenses/by/4.0/	"Cham, Switzerland : Springer Nature Switzerland"	eng			"Smart innovation, systems and technologies"					(DE-627)1830457152						https://directory.doabooks.org/handle/20.500.12854/37271|https://library.oapen.org/bitstream/handle/20.500.12657/41293/2020_Book_NewMetropolitanPerspectives.pdf	11159/17			"​This open access book presents the outcomes of the symposium “NEW METROPOLITAN PERSPECTIVES,” held at Mediterranea University, Reggio Calabria, Italy on May 26–28, 2020. Addressing the challenge of Knowledge Dynamics and Innovation-driven Policies Towards Urban and Regional Transition, the book presents a multi-disciplinary debate on the new frontiers of strategic and spatial planning, economic programs and decision support tools in connection with urban–rural area networks and metropolitan centers. The respective papers focus on six major tracks: Innovation dynamics, smart cities and ICT; Urban regeneration, community-led practices and PPP; Local development, inland and urban areas in territorial cohesion strategies; Mobility, accessibility and infrastructures; Heritage, landscape and identity;and Risk management,environment and energy. The book also includes a Special Section on Rhegion United Nations 2020-2030. Given its scope, the book will benefit all researchers, practitioners and policymakers interested in issues concerning metropolitan and marginal areas"		
1778464017	m	2020	"European variations as a key to cooperation"			9783030328931				"Hirsch Ballin, E. M. H.|Ćerimović, Emina|Dijstelbloem, Huub|Segers, Mathieu"				20.500.12854/37444	https://creativecommons.org/licenses/by/4.0/	"Cham, Switzerland : Springer Nature"	eng			"Research for policy"											https://directory.doabooks.org/handle/20.500.12854/37444|https://library.oapen.org/bitstream/handle/20.500.12657/22867/1007294.pdf	11159/17			"This Open Access book offers a novel view on the benefits of a lasting variation between the member states in the EU. In order to bring together thirty very different European states and their citizens, the EU will have to offer more scope for variation. Unlike the existing differentiation by means of opt-outs and deviations, variation is not a concession intended to resolve impasses in negotiations; it is, rather, a different structuring principle. It takes differences in needs and in democratically supported convictions seriously. A common core remains necessary, specifically concerning the basic principles of democracy, rule of law, fundamental rights and freedoms, and the common market. By taking this approach, the authors remove the pressure to embrace uniformity from the debate about the EU’s future. The book discusses forms of variation that fall both within and outside the current framework of European Union Treaties. The scope for these variations is mapped out in three domains: the internal market; the euro; and asylum, migration and border control."		
1778463576	m	2020	"Human and organisational factors : practices and strategies for a changing world"			9783030256395					"Journé, Benoît|Laroche, Hervé|Bieder, Corinne|Gilbert, Claude"			20.500.12854/37000	https://creativecommons.org/licenses/by/4.0/	"Cham, Switzerland : Springer Nature"	eng			"SpringerBriefs in applied sciences and technologySafety management"											https://directory.doabooks.org/handle/20.500.12854/37000|https://library.oapen.org/bitstream/handle/20.500.12657/23080/1007078.pdf	11159/17			"This open access book addresses several questions regarding the implementation of human and organisational factors (HOF) so that recent improvements in industrial safety can be built upon. It addresses sources of frustration in senior management with high expectations of operational recommendations and disquiet on the part of HOF specialists struggling to have an impact on high-level decision making. The brief explores these issues with an emphasis on examples and lessons learned based on the experience of its authors, who come from different academic disciplines and various industrial sectors such as oil and gas, energy and transportation. It then offers some ways forward for a better consideration of HOF in hazardous companies with a view of promoting safety and facing challenges in a rapidly changing world."		
1778462804	m	2020	"The state, popular mobilisation and gold mining in Mongolia : shaping ""neoliberal"" policies"			9781787351837|9781787351868|9781787351875				"Bum-Očir, Dulamyn"				20.500.12854/39544	https://creativecommons.org/licenses/by/4.0/	"London : UCL Press"	eng			"Economic exposures in Asia"											https://directory.doabooks.org/handle/20.500.12854/39544|https://library.oapen.org/bitstream/handle/20.500.12657/37318/The-State-Popular-Mobilisation-and-Gold-Mining-in-Mongolia.pdf	11159/17			"Mongolia’s mining sector, along with its environmental and social costs, have been the subject of prolonged and heated debate. This debate has often cast the country as either a victim of the ‘resource curse’ or guilty of ‘resource nationalism’. In The State, Popular Mobilisation and Gold Mining in Mongolia, Dulam Bumochir aims to avoid the pitfalls of this debate by adopting an alternative theoretical approach. He focuses on the indigenous representations of nature, environment, economy, state and sovereignty that have triggered nationalist and statist responses to the mining boom. In doing so, he explores the ways in which these responses have shaped the apparently ‘neo-liberal’ policies of twenty-first century Mongolia, and the economy that has emerged from them, in the face of competing mining companies, protest movements, international donor organizations, economic downturn, and local and central government policies."		
1778462499	m	2020	"Craftspeople and designer makers in the contemporary creative economy"			9783030449797				"Luckman, Susan|Andrew, Jane"				20.500.12854/39090	https://creativecommons.org/licenses/by/4.0/	"Cham, Switzerland : Palgrave Macmillan"	eng			"Creative working lives"											https://directory.doabooks.org/handle/20.500.12854/39090|https://library.oapen.org/bitstream/handle/20.500.12657/42567/2020_Book_CraftspeopleAndDesignerMakersI.pdf	11159/17			"This open access book explores the experience of working as a craftsperson or designer maker in the contemporary creative economy. The authors utilise evidence from the only major empirical study to explore the skills required and the challenges facing contemporary makers in an increasingly crowded marketplace. Drawing upon 180 interviews with peak organisations, established and emerging makers, and four years of fieldwork across Australia, this book offers a unique insight into the motivations informing those who seek to make an income from their craft or designer maker practice, as well as the challenges and opportunities facing them as they do so at this time of renewed interest internationally in the artisanal and handmade. Offering a rich and deep collection of real-life experiences, this book is aimed both at an academic and practitioner audience."		
